pair,threshold_bps,confirmation_policy,exit_policy,max_holding_minutes,data_scope,total_signal_count,realized_event_count,right_censored_count,censor_rate,positive_event_count,win_rate,sum_net_price_pnl_bps,mean_net_price_pnl_bps,median_net_price_pnl_bps,p05_net_price_pnl_bps,p25_net_price_pnl_bps,p75_net_price_pnl_bps,p95_net_price_pnl_bps,mean_gross_price_pnl_bps,mean_funding_pnl_bps,mean_net_combined_pnl_bps,median_holding_minutes,p90_holding_minutes,max_holding_minutes_observed,mean_mae_bps,median_mae_bps,mean_mfe_bps,day_block_bootstrap_ci_low,day_block_bootstrap_ci_high
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_PAIR_INTERSECTION,24,2,0,0.0,0,0.0,-15.764864923277742,-7.882432461638871,-7.882432461638871,-8.010662120343163,-7.953671160919034,-7.811193762358708,-7.754202802934578,12.11756753836113,0.0,-7.882432461638871,42.0,42.8,43.0,-0.6241123988176556,-0.6241123988176556,12.11756753836113,-7.882432461638871,-7.882432461638871
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_ALL_FOUR_INTERSECTION,31,18,0,0.0,0,0.0,-283.2043758868293,-15.733576438157185,-15.90537343483354,-21.978207817240452,-18.574203967932895,-13.412795654626757,-7.982166640631099,4.266423561842814,-0.48078333333333334,-16.214359771490518,60.0,60.0,60.0,-3.704319482351183,-3.2687339620696143,7.233372301164165,-18.235847365114893,-13.190781132586075
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_PAIR_INTERSECTION,31,18,0,0.0,0,0.0,-283.2043758868293,-15.733576438157185,-15.90537343483354,-21.978207817240452,-18.574203967932895,-13.412795654626757,-7.982166640631099,4.266423561842814,-0.48078333333333334,-16.214359771490518,60.0,60.0,60.0,-3.704319482351183,-3.2687339620696143,7.233372301164165,-18.235847365114893,-13.190781132586075
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_ALL_FOUR_INTERSECTION,24,2,0,0.0,0,0.0,-15.764864923277742,-7.882432461638871,-7.882432461638871,-8.010662120343163,-7.953671160919034,-7.811193762358708,-7.754202802934578,12.11756753836113,0.0,-7.882432461638871,42.0,42.8,43.0,-0.6241123988176556,-0.6241123988176556,12.11756753836113,-7.882432461638871,-7.882432461638871
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,24,2,0,0.0,0,0.0,-15.764864923277742,-7.882432461638871,-7.882432461638871,-8.010662120343163,-7.953671160919034,-7.811193762358708,-7.754202802934578,12.11756753836113,0.0,-7.882432461638871,42.0,42.8,43.0,-0.6241123988176556,-0.6241123988176556,12.11756753836113,-7.882432461638871,-7.882432461638871
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,24,2,0,0.0,0,0.0,-15.764864923277742,-7.882432461638871,-7.882432461638871,-8.010662120343163,-7.953671160919034,-7.811193762358708,-7.754202802934578,12.11756753836113,0.0,-7.882432461638871,42.0,42.8,43.0,-0.6241123988176556,-0.6241123988176556,12.11756753836113,-7.882432461638871,-7.882432461638871
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,24,2,0,0.0,0,0.0,-15.764864923277742,-7.882432461638871,-7.882432461638871,-8.010662120343163,-7.953671160919034,-7.811193762358708,-7.754202802934578,12.11756753836113,0.0,-7.882432461638871,42.0,42.8,43.0,-0.6241123988176556,-0.6241123988176556,12.11756753836113,-7.882432461638871,-7.882432461638871
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,24,2,0,0.0,0,0.0,-15.764864923277742,-7.882432461638871,-7.882432461638871,-8.010662120343163,-7.953671160919034,-7.811193762358708,-7.754202802934578,12.11756753836113,0.0,-7.882432461638871,42.0,42.8,43.0,-0.6241123988176556,-0.6241123988176556,12.11756753836113,-7.882432461638871,-7.882432461638871
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,24,2,0,0.0,0,0.0,-15.764864923277742,-7.882432461638871,-7.882432461638871,-8.010662120343163,-7.953671160919034,-7.811193762358708,-7.754202802934578,12.11756753836113,0.0,-7.882432461638871,42.0,42.8,43.0,-0.6241123988176556,-0.6241123988176556,12.11756753836113,-7.882432461638871,-7.882432461638871
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,78,73,0,0.0,0,0.0,-1271.2567196555347,-17.414475611719652,-18.00337314815879,-19.54126680751676,-18.826622361323135,-16.52057915780712,-13.45542632493468,2.5855243882803496,-0.28874520547945204,-17.703220817199103,2.0,10.0,60.0,-0.14311557057569513,0.48805571964627426,2.83944454070915,-17.938662011604066,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,78,73,0,0.0,0,0.0,-1271.2567196555347,-17.414475611719652,-18.00337314815879,-19.54126680751676,-18.826622361323135,-16.52057915780712,-13.45542632493468,2.5855243882803496,-0.28874520547945204,-17.703220817199103,2.0,10.0,60.0,-0.14311557057569513,0.48805571964627426,2.83944454070915,-17.938662011604066,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_ALL_FOUR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_PAIR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_ALL_FOUR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_PAIR_INTERSECTION,77,72,0,0.0,0,0.0,-1248.5391301746326,-17.340821252425453,-17.80800663413516,-19.54317893046618,-18.76647863411239,-16.416681322345124,-13.375108353874044,2.659178747574545,-0.29275555555555555,-17.633576807981008,2.0,10.0,76.0,-0.158112089143039,0.48575395815986244,2.8840782179051656,-17.80938163659267,-16.4234653995575
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_ALL_FOUR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_PAIR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_ALL_FOUR_INTERSECTION,31,18,0,0.0,0,0.0,-287.50346823554446,-15.972414901974693,-15.90537343483354,-21.978207817240452,-18.574203967932895,-13.412795654626757,-10.146657325937708,4.027585098025303,-0.7088444444444444,-16.68125934641914,60.0,60.0,60.0,-3.704319482351183,-3.2687339620696143,7.436805402908918,-18.31291283867342,-13.72816767617547
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_PAIR_INTERSECTION,31,18,0,0.0,0,0.0,-287.50346823554446,-15.972414901974693,-15.90537343483354,-21.978207817240452,-18.574203967932895,-13.412795654626757,-10.146657325937708,4.027585098025303,-0.7088444444444444,-16.68125934641914,60.0,60.0,60.0,-3.704319482351183,-3.2687339620696143,7.436805402908918,-18.31291283867342,-13.72816767617547
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_ALL_FOUR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_PAIR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_ALL_FOUR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_PAIR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_ALL_FOUR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,20,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_PAIR_INTERSECTION,24,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/bitget,50,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
