record_type,pair,funding_time,lag_hours,gate_funding_rate,other_funding_rate,funding_diff,premium_bps,premium_before_4h_bps,premium_after_4h_bps,abs_premium_change_after_settlement_bps,correlation,alignment,regime
settlement_window,gate/bitget,2026-07-21 16:00:00+00:00,,0.000493,0.0,0.000493,,-1.8925653723623088,-17.01896937338558,15.126404001023271,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-21 20:00:00+00:00,,5.8e-05,0.0,5.8e-05,-17.01896937338558,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-21 20:00:00+00:00,,5.8e-05,0.0,5.8e-05,,-9.213759213759563,-17.5737840492074,8.360024835447838,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-22 00:00:00+00:00,,0.000122,0.0,0.000122,-17.5737840492074,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-22 00:00:00+00:00,,0.000122,0.0,0.000122,,-17.01896937338558,-16.928373244060975,-0.09059612932460581,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-22 04:00:00+00:00,,5e-05,0.000984,-0.000934,-16.928373244060975,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-22 04:00:00+00:00,,5e-05,0.000984,-0.000934,,-17.5737840492074,-7.7893815471962435,-9.784402502011158,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-22 08:00:00+00:00,,0.000107,0.000694,-0.000587,-7.7893815471962435,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-22 08:00:00+00:00,,0.000107,0.000694,-0.000587,,-16.928373244060975,-5.81884011120472,-11.109533132856255,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-22 12:00:00+00:00,,0.000102,0.0,0.000102,-5.81884011120472,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-22 12:00:00+00:00,,0.000102,0.0,0.000102,,-7.7893815471962435,-19.81544439048223,12.026062843285988,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-22 16:00:00+00:00,,0.000262,0.0,0.000262,-19.81544439048223,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-22 16:00:00+00:00,,0.000262,0.0,0.000262,,-5.81884011120472,-16.241879060470975,10.423038949266255,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-22 20:00:00+00:00,,5e-05,0.0,5e-05,-16.241879060470975,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-22 20:00:00+00:00,,5e-05,0.0,5e-05,,-19.81544439048223,-12.118948624041389,-7.696495766440842,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-23 00:00:00+00:00,,5e-05,0.0,5e-05,-12.118948624041389,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-23 00:00:00+00:00,,5e-05,0.0,5e-05,,-16.241879060470975,-14.189020765822937,-2.052858294648038,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/bitget,2026-07-23 04:00:00+00:00,,0.00014,0.000909,-0.0007689999999999999,-14.189020765822937,,,,,real_settlement_event,POST_20260720
settlement_window,gate/bitget,2026-07-23 04:00:00+00:00,,0.00014,0.000909,-0.0007689999999999999,,-12.118948624041389,-7.330034817665661,-4.788913806375728,,real_settlement_plus_minus_4h,POST_20260720
lag_correlation,gate/bitget,,-24.0,,,,,,,,-0.14942072998425873,descriptive_forward_hold,
lag_correlation,gate/bitget,,-12.0,,,,,,,,-0.21159636890540223,descriptive_forward_hold,
lag_correlation,gate/bitget,,-8.0,,,,,,,,-0.17599878779617417,descriptive_forward_hold,
lag_correlation,gate/bitget,,-4.0,,,,,,,,-0.1362238401187815,descriptive_forward_hold,
lag_correlation,gate/bitget,,0.0,,,,,,,,-0.14822392000927032,descriptive_forward_hold,
lag_correlation,gate/bitget,,4.0,,,,,,,,-0.23153019641839284,descriptive_forward_hold,
lag_correlation,gate/bitget,,8.0,,,,,,,,-0.245711833601673,descriptive_forward_hold,
lag_correlation,gate/bitget,,12.0,,,,,,,,-0.14311722053949139,descriptive_forward_hold,
lag_correlation,gate/bitget,,24.0,,,,,,,,-0.12843411842039057,descriptive_forward_hold,
settlement,gate/hyperliquid,2026-06-10 08:00:00+00:00,,0.00401,-0.0002186475,0.0042286475,58.02707930367472,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-10 08:00:00+00:00,,0.00401,-0.0002186475,0.0042286475,,,78.54391662261055,,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-10 16:00:00+00:00,,0.000223,-0.0005386043,0.0007616043,59.67949898692142,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-10 16:00:00+00:00,,0.000223,-0.0005386043,0.0007616043,,78.54391662261055,71.19037805837611,-7.353538564234441,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-11 00:00:00+00:00,,-0.001583,0.000260223,-0.001843223,66.70203896005422,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-11 00:00:00+00:00,,-0.001583,0.000260223,-0.001843223,,71.19037805837611,46.47110078420049,-24.719277274175624,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-11 08:00:00+00:00,,0.002548,-0.0001572619,0.0027052619,10.005002501251276,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-11 08:00:00+00:00,,0.002548,-0.0001572619,0.0027052619,,46.47110078420049,44.19731964642176,-2.2737811377787267,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-11 16:00:00+00:00,,0.000344,1.99411e-05,0.0003240589,22.59089304623945,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-11 16:00:00+00:00,,0.000344,1.99411e-05,0.0003240589,,44.19731964642176,34.8077365120018,-9.389583134419958,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-12 00:00:00+00:00,,0.002061,0.0002598893,0.0018011106999999999,59.89797597498706,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-12 00:00:00+00:00,,0.002061,0.0002598893,0.0018011106999999999,,34.8077365120018,22.689356022689964,-12.11838048931184,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-12 08:00:00+00:00,,0.001088,0.0001758068,0.0009121932,81.77529267866376,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-12 08:00:00+00:00,,0.001088,0.0001758068,0.0009121932,,22.689356022689964,58.76049911859251,36.07114309590255,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-12 16:00:00+00:00,,0.000685,0.0001735455,0.0005114544999999999,33.85469564628614,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-12 16:00:00+00:00,,0.000685,0.0001735455,0.0005114544999999999,,58.76049911859251,47.66444232602479,-11.096056792567722,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-13 00:00:00+00:00,,0.0001,2.86656e-05,7.13344e-05,40.93327875562833,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-13 00:00:00+00:00,,0.0001,2.86656e-05,7.13344e-05,,47.66444232602479,62.211587762774975,14.547145436750185,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-13 08:00:00+00:00,,0.0001,7.77163e-05,2.2283699999999998e-05,42.09954505330377,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-13 08:00:00+00:00,,0.0001,7.77163e-05,2.2283699999999998e-05,,62.211587762774975,45.67610866823496,-16.535479094540015,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-13 16:00:00+00:00,,0.0001,9.33003e-05,6.699700000000006e-06,50.16949152542434,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-13 16:00:00+00:00,,0.0001,9.33003e-05,6.699700000000006e-06,,45.67610866823496,57.513542432955994,11.837433764721034,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-14 00:00:00+00:00,,0.0001,6.6289e-06,9.33711e-05,57.02975611392532,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-14 00:00:00+00:00,,0.0001,6.6289e-06,9.33711e-05,,57.513542432955994,60.37485486813674,2.861312435180743,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-14 08:00:00+00:00,,0.0001,8.08e-05,1.9200000000000006e-05,47.83417486048396,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-14 08:00:00+00:00,,0.0001,8.08e-05,1.9200000000000006e-05,,60.37485486813674,32.83209665769256,-27.542758210444177,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-14 16:00:00+00:00,,0.0001,0.0001173699,-1.7369899999999998e-05,48.37480534110834,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-14 16:00:00+00:00,,0.0001,0.0001173699,-1.7369899999999998e-05,,32.83209665769256,43.94726328405853,11.11516662636597,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-15 00:00:00+00:00,,0.0001,0.000647961,-0.0005479609999999999,97.10623422023694,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-15 00:00:00+00:00,,0.0001,0.000647961,-0.0005479609999999999,,43.94726328405853,27.488709994109854,-16.458553289948675,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-15 08:00:00+00:00,,0.002437,2.89802e-05,0.0024080198,39.96462148262284,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-15 08:00:00+00:00,,0.002437,2.89802e-05,0.0024080198,,27.488709994109854,52.52369971816581,25.034989724055954,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-15 16:00:00+00:00,,0.00118,0.0002117795,0.0009682205000000001,55.73147561748057,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-15 16:00:00+00:00,,0.00118,0.0002117795,0.0009682205000000001,,52.52369971816581,53.38022419694163,0.8565244787758246,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-16 00:00:00+00:00,,-0.000288,0.0003268134,-0.0006148134,22.278094268164605,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-16 00:00:00+00:00,,-0.000288,0.0003268134,-0.0006148134,,53.38022419694163,11.514104778353191,-41.86611941858844,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-16 08:00:00+00:00,,0.001027,9.53817e-05,0.0009316182999999999,47.68477851675185,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-16 08:00:00+00:00,,0.001027,9.53817e-05,0.0009316182999999999,,11.514104778353191,84.17560136401367,72.66149658566049,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-16 16:00:00+00:00,,-0.000901,-0.0004689059,-0.0004320941,64.58419925184728,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-16 16:00:00+00:00,,-0.000901,-0.0004689059,-0.0004320941,,84.17560136401367,45.05533971073225,-39.120261653281425,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-17 00:00:00+00:00,,0.0001,0.0001256096,-2.5609600000000006e-05,52.140591136099225,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-17 00:00:00+00:00,,0.0001,0.0001256096,-2.5609600000000006e-05,,45.05533971073225,25.514172811847967,-19.54116689888428,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-17 08:00:00+00:00,,0.00107,-0.0002580674,0.0013280674,9.019572472264814,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-17 08:00:00+00:00,,0.00107,-0.0002580674,0.0013280674,,25.514172811847967,42.182485098579185,16.66831228673122,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-17 16:00:00+00:00,,0.001182,0.0004565039,0.0007254961000000001,72.50862145194067,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-17 16:00:00+00:00,,0.001182,0.0004565039,0.0007254961000000001,,42.182485098579185,72.21509355137066,30.03260845279147,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-18 00:00:00+00:00,,0.0001,0.0001931295,-9.31295e-05,78.56276356074252,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-18 00:00:00+00:00,,0.0001,0.0001931295,-9.31295e-05,,72.21509355137066,28.18489289740699,-44.03020065396367,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-18 08:00:00+00:00,,0.001019,-0.0001948787,0.0012138786999999999,48.28585224529213,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-18 08:00:00+00:00,,0.001019,-0.0001948787,0.0012138786999999999,,28.18489289740699,51.13939700469195,22.95450410728496,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-18 16:00:00+00:00,,0.001266,5.22897e-05,0.0012137102999999999,31.286878722178255,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-18 16:00:00+00:00,,0.001266,5.22897e-05,0.0012137102999999999,,51.13939700469195,44.046874575164686,-7.092522429527264,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-19 00:00:00+00:00,,0.0007,0.0001669625,0.0005330375,46.1642905634759,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-19 00:00:00+00:00,,0.0007,0.0001669625,0.0005330375,,44.046874575164686,29.905299883702114,-14.141574691462573,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-19 08:00:00+00:00,,0.001987,-0.0003880581,0.0023750581000000002,43.76852544391861,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-19 08:00:00+00:00,,0.001987,-0.0003880581,0.0023750581000000002,,29.905299883702114,63.79936200637944,33.894062122677326,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-19 16:00:00+00:00,,0.000276,-8.94956e-05,0.00036549559999999996,49.6359124007971,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-19 16:00:00+00:00,,0.000276,-8.94956e-05,0.00036549559999999996,,63.79936200637944,80.37434627029953,16.574984263920086,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-20 00:00:00+00:00,,0.000635,0.0001964402,0.00043855980000000004,39.25845147219094,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-20 00:00:00+00:00,,0.000635,0.0001964402,0.00043855980000000004,,80.37434627029953,47.7711279890507,-32.60321828124883,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-20 08:00:00+00:00,,0.001176,-0.000180984,0.0013569839999999999,32.18063358919527,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-20 08:00:00+00:00,,0.001176,-0.000180984,0.0013569839999999999,,47.7711279890507,47.08371908477762,-0.6874089042730773,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-20 16:00:00+00:00,,0.000411,0.0001485125,0.0002624875,63.75971545250908,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-20 16:00:00+00:00,,0.000411,0.0001485125,0.0002624875,,47.08371908477762,44.08754526846214,-2.9961738163154834,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-21 00:00:00+00:00,,0.000116,3.21794e-05,8.382060000000001e-05,52.30125523012552,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-21 00:00:00+00:00,,0.000116,3.21794e-05,8.382060000000001e-05,,44.08754526846214,65.19414817325998,21.10660290479784,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-21 08:00:00+00:00,,0.0001,6.17228e-05,3.82772e-05,79.61536473142786,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-21 08:00:00+00:00,,0.0001,6.17228e-05,3.82772e-05,,65.19414817325998,65.5908381051531,0.3966899318931212,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-21 16:00:00+00:00,,0.0001,9.76827e-05,2.3173000000000057e-06,69.82910245976926,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-21 16:00:00+00:00,,0.0001,9.76827e-05,2.3173000000000057e-06,,65.5908381051531,56.56819610307959,-9.022642002073503,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-22 00:00:00+00:00,,-0.001471,0.000819441,-0.002290441,84.97108242194994,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-22 00:00:00+00:00,,-0.001471,0.000819441,-0.002290441,,56.56819610307959,59.3912397921309,2.8230436890513033,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-22 08:00:00+00:00,,0.003333,0.000122585,0.003210415,18.855077777195355,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-22 08:00:00+00:00,,0.003333,0.000122585,0.003210415,,59.3912397921309,17.525773195876756,-41.86546659625414,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-22 16:00:00+00:00,,0.0001,-0.0002592808,0.0003592808,17.086493903228078,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-22 16:00:00+00:00,,0.0001,-0.0002592808,0.0003592808,,17.525773195876756,36.39625784954458,18.870484653667827,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-23 00:00:00+00:00,,0.0001,0.0002279423,-0.00012794229999999997,68.67807806233405,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-23 00:00:00+00:00,,0.0001,0.0002279423,-0.00012794229999999997,,36.39625784954458,67.84983317912993,31.453575329585348,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-23 08:00:00+00:00,,0.003,-2.81724e-05,0.0030281724,130.14421385860032,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-23 08:00:00+00:00,,0.003,-2.81724e-05,0.0030281724,,67.84983317912993,134.79706860523214,66.94723542610221,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-23 16:00:00+00:00,,0.001,-5.18114e-05,0.0010518114,108.93685696994201,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-23 16:00:00+00:00,,0.001,-5.18114e-05,0.0010518114,,134.79706860523214,121.08387703520785,-13.713191570024293,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-24 00:00:00+00:00,,0.001,7.24972e-05,0.0009275028,75.71660356949675,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-24 00:00:00+00:00,,0.001,7.24972e-05,0.0009275028,,121.08387703520785,168.48941580124375,47.4055387660359,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-24 08:00:00+00:00,,0.001,0.0001322548,0.0008677452,156.1472245259814,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-24 08:00:00+00:00,,0.001,0.0001322548,0.0008677452,,168.48941580124375,102.85878465737733,-65.63063114386642,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-24 16:00:00+00:00,,0.001237,-7.2048e-06,0.0012442048000000001,99.6080511596373,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-24 16:00:00+00:00,,0.001237,-7.2048e-06,0.0012442048000000001,,102.85878465737733,149.4354660172681,46.576681359890785,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-25 00:00:00+00:00,,0.003,0.000193545,0.0028064550000000002,231.47403954348198,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-25 00:00:00+00:00,,0.003,0.000193545,0.0028064550000000002,,149.4354660172681,149.75525863209515,0.3197926148270369,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-25 08:00:00+00:00,,0.003,0.0001055964,0.0028944036,163.91310003902692,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-25 08:00:00+00:00,,0.003,0.0001055964,0.0028944036,,149.75525863209515,182.08853990034626,32.33328126825111,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-25 16:00:00+00:00,,0.0001,0.0001875836,-8.758359999999999e-05,188.47180775875609,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-25 16:00:00+00:00,,0.0001,0.0001875836,-8.758359999999999e-05,,182.08853990034626,192.17713718732023,10.088597286973965,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-26 00:00:00+00:00,,0.0001,8.48794e-05,1.5120600000000006e-05,196.1725038648113,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-26 00:00:00+00:00,,0.0001,8.48794e-05,1.5120600000000006e-05,,192.17713718732023,216.33718761656124,24.16005042924101,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-26 08:00:00+00:00,,0.003,-4.151e-07,0.0030004151000000002,155.1603416888381,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-26 08:00:00+00:00,,0.003,-4.151e-07,0.0030004151000000002,,216.33718761656124,167.0523167221634,-49.28487089439784,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-26 16:00:00+00:00,,0.000176,3.84846e-05,0.0001375154,108.10205281877478,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-26 16:00:00+00:00,,0.000176,3.84846e-05,0.0001375154,,167.0523167221634,136.3094223888226,-30.742894333340786,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-27 00:00:00+00:00,,0.000336,0.0001747603,0.00016123969999999997,169.7352468491845,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-27 00:00:00+00:00,,0.000336,0.0001747603,0.00016123969999999997,,136.3094223888226,168.18104859190672,31.871626203084105,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-27 08:00:00+00:00,,0.000279,6.25e-06,0.00027275,141.61988320591382,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-27 08:00:00+00:00,,0.000279,6.25e-06,0.00027275,,168.18104859190672,146.04302348529754,-22.138025106609177,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-27 16:00:00+00:00,,0.000218,6.25e-06,0.00021175000000000002,173.3550965272694,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-27 16:00:00+00:00,,0.000218,6.25e-06,0.00021175000000000002,,146.04302348529754,140.5995163376638,-5.443507147633738,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-28 00:00:00+00:00,,0.000127,-2.70337e-05,0.0001540337,153.7331147911606,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-28 00:00:00+00:00,,0.000127,-2.70337e-05,0.0001540337,,140.5995163376638,183.68388230625243,43.08436596858863,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-28 08:00:00+00:00,,0.000267,0.0001884643,7.853569999999999e-05,208.23394044846142,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-28 08:00:00+00:00,,0.000267,0.0001884643,7.853569999999999e-05,,183.68388230625243,185.94066550106845,2.2567831948160233,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-28 16:00:00+00:00,,0.000275,6.25e-06,0.00026875,202.7973949602929,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-28 16:00:00+00:00,,0.000275,6.25e-06,0.00026875,,185.94066550106845,171.56254309750327,-14.378122403565186,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-29 00:00:00+00:00,,0.000287,0.000480551,-0.00019355100000000003,184.9900480037461,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-29 00:00:00+00:00,,0.000287,0.000480551,-0.00019355100000000003,,171.56254309750327,288.4388980456793,116.87635494817604,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-29 08:00:00+00:00,,0.0005,0.0001711528,0.0003288472,187.68464345710532,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-29 08:00:00+00:00,,0.0005,0.0001711528,0.0003288472,,288.4388980456793,194.34322401527058,-94.09567403040873,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-29 16:00:00+00:00,,0.0001,9.86748e-05,1.3252000000000055e-06,180.880836647517,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-29 16:00:00+00:00,,0.0001,9.86748e-05,1.3252000000000055e-06,,194.34322401527058,176.17594565029728,-18.1672783649733,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-30 00:00:00+00:00,,0.0001,0.0002884372,-0.00018843720000000003,212.23543055958194,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-30 00:00:00+00:00,,0.0001,0.0002884372,-0.00018843720000000003,,176.17594565029728,87.07938064069612,-89.09656500960116,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-30 08:00:00+00:00,,0.003,0.0002157015,0.0027842985,94.57224913695542,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-30 08:00:00+00:00,,0.003,0.0002157015,0.0027842985,,87.07938064069612,86.02150537634513,-1.057875264350983,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-06-30 16:00:00+00:00,,0.0001,-9.43765e-05,0.00019437650000000002,85.9008131943649,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-06-30 16:00:00+00:00,,0.0001,-9.43765e-05,0.00019437650000000002,,86.02150537634513,79.79936160510715,-6.222143771237981,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-01 00:00:00+00:00,,0.0001,0.0003108511,-0.0002108511,105.42168674698821,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-01 00:00:00+00:00,,0.0001,0.0003108511,-0.0002108511,,79.79936160510715,117.56631754841432,37.76695594330717,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-01 08:00:00+00:00,,0.003,3.99729e-05,0.0029600271,203.79332110974235,,,,,real_settlement_event,PRE_20260716
